tweet,sentiment
" 딸 KT 특혜 취업 의혹 불거지 ᆯ 때 마다 김성태 는 "" 정당 하 ᆫ 절차 거치 어 공개 채용 시험 에 합격 하 었 다 "" 고 주장 하 었 다 . 검찰 이 해당 년도 KT 정규 직 공채 서류 전형 합격자 명단 샅샅 이 찾아보 어도 없 었 다 . 자기 눈 의 대들보 부터 뽑 고 남 의 눈 티끌 을 지적 하 기 바라 ᆫ다 . 검찰 의 철저 수사 촉구 하 ᆫ다 .  ",5
" 오 .. 나연 이 이거 분위기 있 어서 좋 다 
허흑  ",1
현대산업개발 정몽규 회장 강도 놈 은 아파트 주민 을 속이 어 760 억 을 몰래 받 는데 강남 구청장 권문 용 과 짜 어서 너무 힘들 게 주민 동의서 를 60 % 를 받 었 는데 송정순(70세) 때문 에 주민 을 속이 어 760 억 을 못 받 었 다고 너무나 억울 하 어서 정몽규 회장 이 약속 어음 을 지키 지 않 습니다 . 기 가 막히 지 않 습니까 ,3
" 한지민 , 박신혜 , 정유미 , 송혜교 , 김태리 , 손예진 , 공유 , 현빈 , 박해일 , 정경호 
어디 이 ᆫ가 귀엽 은 포인트 가 있 는 얼굴 이 좋 음  ",1
" 유성은 , 전율 선사 하 ᆫ 찰리 푸 스 ‘ tention ’ 무대 화제  ",5
" RT 이 벤트 
혐생 때문 에 극장 도 못 가 었 다며 ?  
2 . 2 ( 토 ) 신 과 함께 - 인과 연 
2 . 3 ( 일 ) 인크레더블 2 
2 . 4 ( 월 ) 안시성 
2 . 5 ( 화 ) 명당 
2 . 6 ( 수 ) 앤트맨 과 와스프 
팔로우 & RT  ",5
" 180909 여의도 팬 싸인 회 
동현 이 는 강 쥐 인형 좋 아해  ",1
" 나 정말 꿈 이 ᆫ 줄 알 었 죠 
그대 나 의 눈 을 보 어요 사랑 스럽 은 그대 
가슴 이 뛰 어서 숨 이 막히 어서 그냥 웃 죠 / 김우주 - 사랑해  ",5
" 테런일 카 저승 설화 아벨 로 다녀오 었 습니다 : )  
일 카 주최 로써 1 회 차 보다 부족 하 ᆫ 점 이 많 었 던 2 회 차 이 ᆫ 것 같 습니다 
몸 상태 가 심각 하 게 안 좋 었 기에 걱정 이 많 었 습니다 ....  
그렇 ᆷ 에 도 재밌 게 즐기 어 주 시 어서 감사 하 ᆸ니다  ",5
잇달 ᆫ 일본 초계기 도발 에 ' 한 일 군사 정보 보호 협정 ' 폐기주장 이 민중당 과 송영길 등 정치 권 에서 거론 되 고 있 다 . 군사 협정 은 박근혜 가 많 은 반대 에 도 밀 어 붙이 ᆫ 것 이 다 . 도발 하 는 적 들 과 군사 정보 공유 하 다니 말 이 안 되 ᆫ다 . 과거 군사 협정 없 어도 아무 문제 없 었 다 . 즉각 폐기 하 라 . ,3
앗 나 이각 도 움짤 은 첨 보 어 쾌 보 ᆫ 팬직 캠 있 을 때 가 좋 었 다 진짜 ㅠㅠ ,1
강 경화 장관 님 화이팅 !!!!! 새해 복 많이 받 으시 고 건강 하 시 어요 . 외교 부 에서 열심히 일 하 시 는 한 분 한 분 모두 고맙습니다 . ,1
김성철 보고싶다 ㅏ ,2
근데 지금 나비- 박기영 또 부름 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 가 웃기 어 ㅋㅋㅋㅋㅋ ,1
조금 전 에 방송 다 보 었 습니다 . 이회창 의 낙선 은 참으로 안타깝 은 역사 이 ᆸ니다 . 그리고 중국 발 독 스모 그 이 표현 이 적당 하 ᆸ니다 . 먼지 는 무슨 먼지 이 ᆸ니까 ? 스모 그 심하 ᆫ 날 과 농도 거의 없 는 날 은 예보안봐 도 육안 으로 도 알 ᆯ 수 있 는데 도대체 사람 들 은 뭐 에 정신 이 빠지 어서 못 보 는 거 이 ᆫ지 . ,3
이재용 에 비하 면 한진 조양호 와 부영 이중근 은 새 발 의 피 이 다 . 새 발 의 피 는 사회 적 논란 기업 이 라 배제 하 고 국정농단 - 뇌물 혐의 로 아직 최종 심 이 남 어 있 는 이 재용 은 사회 가 용인 하 는 수준 이 라 극지 이 ᆫ 히 모시 ᆫ다 ? 니미 그넘 의 사회 는 어떤 넘 의 사회 이 냐 ? 니들 만 의 사회 이 냐 ? 우리 사회 는 용인 하 ᆫ 적 이 없 는데 ..? ,3
엄마 흑기사 보 어서 그냥 저 냥 흘려듣 고 있 는데 장미희 배우님 진짜 대사 톤 너무 소름 끼치 ᆯ 정도 로 우아 하 다 ,1
" 을사오적 이 받 은 일본 의 ' 욱일훈 장 ' ..  
지금 도 한국인 은 받 고 있 다 !?  
정 관계 : 박태준 , 이병기 , 권철현 , 유명환 , 유흥수 , 김수환 , 정의화 , 이홍구 
경제인 : 조석래 , 손경 식 ( 다음 뉴스 / YTN )  
얼마나 일본 에 충성 하 었 길래 ?  
' 최고 훈장 ' 을 받 을까요 ?  
중국 은 없 는데 ?  
왜 우리 ᆫ 이리 많 을까요 ?  
부끄럽 은 줄 알 어 야 !!  ",3
악 악 이유미 배우님 ㅠㅠ ,1
매일 매일 리즈 갱신 ,1
1987 감독 장준환 ? ㅋ 아내 는 그런 영화 찍 고 있 는데 존 나 에 혀 ㅋ 나 ᆫ 이 사람 화이 때 부터 너무 싫엇 다 ... ,3
""" 젊은이들 이여 , 중동 으로 가 라 ! ""( 박근혜 )  
"" 젊은이들 이여 , 아세안 으로 가 라 ! ""( 김현철 )  
"" 젊은이들 이여 , 경기도 로 오 라 ! ""( 이재명 )  
대한민국 은 똥파리 들 이 지키 ᆫ다 ?  ",3
" 리 ) 장준환 감독 이 그런 말 을 하 었 군 . 원래 역사 를 바탕 으로 하 었 는데 여성 이 없 었 다고 ? 푸 하 ~~~ 
각종 미디어 나 영화 나 남성 중심 적 구성 에 익숙 하 어 지 어서 나 도 그냥 그냥 보 었 는데 , 그렇 었 군 . 쯧  ",3
46 . 놀 토 여진구 해품 달 명 대사 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ ,1
" 무진 을 둘러싸 고 있 던 산들 도 안개 에 의하 어 보이 지 않 는 멀 ᆫ 곳 으로 유배 당하 어 버리 고 없 었 다 . 안개 는 마치 이승 에 한 이 있 어서 매일 밤 찾아오 는 여귀 ( 女鬼 ) 가 뿜어내 어 놓 은 입김 과 같 었 다 . _ 김승옥 ‘ 무진기행 ’ , 문학동네 한국 문학 전집  ",5
"‘ 파업 가 ’ 30년 … 김호철 의 나팔 은 멈추 지 않 는다 
노동자 노래 패 등 90 여 명 녹음 참여 
1000 명 의 후원자 제작비 ‘ 십시일반 ’ ",5
" 5 . 러블리즈 정예인 
예뻐 요 ... 러블리즈 분 들 진짜 다 이쁘 심  ",1
당신 은 석진이 의 윙크윙크빔 을 맞 었 습니다 . 오늘 꿈 에 괴도 석진이 당신 의 꿈 을 훔치 어 가 ᆸ니다 . 찡긋 ,1
" 정봉주 도 sbs 방송 하 면서 비트코인 으 료 돈 벌 었 다고 자랑 , 박상 기 장관 과 유시민 이 비트코인 정리 하 자 유시민 한테 청년 들 꿈 을 뺏 는다고 지랄 . 이 게 열린우리당 정청래 같 은 타 ᆫ 돌 이 들 ᆯ 수준 이 고 서울 시장 나오 겠 다고 주접 떨 ᆫ 수준 이 고 나꼼 수 수준 이 ᆷ . 민주당 은 타 ᆫ 돌 이 들 은퇴 시키 고 세대교체 하 어야 하 ᆷ .  ",3
1230 ' 배드 파파 ' 김재경 X 하준 X 신 은 수 ' 2018 MBC 연기대상 ' 레드카펫 직 캠 4K 영상 ,5
배구 어벤져스 팀 을 만들 ᆫ다면 이 선수 들 즉각 소환 각 ㅋㅋ ,5
자유 를 사랑 하 는 대한민국 우파 국민 들 의 목표 는 보수 를 말살 시키 ᆫ 김무성 유승민 홍준표 그리고 이명박 졸개 들 을 정계 에서 추방 시키 는 것 ... ........ ,3
현대산업개발 정몽규 회장 강도 놈 은 아파트 주민 을 속이 어 760 억 을 몰래 받 는데 강남 구청장 권문 용 과 짜 어서 너무 힘들 게 주민 동의서 를 60 % 를 받 었 는데 송정순(70세) 때문 에 주민 을 속이 어 760 억 을 못 받 었 다고 너무나 억울 하 어서 정몽규 회장 이 약속 어음 을 지키 지 않 습니다 . 기 가 막히 지 않 습니까 ,3
마 이로리 오랜만 에 갱신 ,5
" 노무현 대통령 빈소 도 때리 어 부수 고 !  
세월호 유족 들 괴롭히 기 까지 하 며 
힘 자랑 하 던 경찰 들 은 어디 가 었 냐 !  
이철성 씨 ! 이거 ᆯ 그냥 보 고 있 을 거 이 오 ??  ",3
"[ 518 진상 ] 지만원 박사 충격 공개 , 나경원 , 조갑제 서정갑 면담 후 규명 위원 배제 움직임 공개 [ 지만원 ]  
사기 탄핵 부역자 나 똥개 야 ? 이 게 사실 이 라면 너는 자손 대대 로 대역 죄인 으로 남 을 것 이 다 . 궁민 의 명령 이 다 오 십 팔 진상 조사 위 에 반드시 지만원 박사 를 참여 시키 어라 ~~  ",3
" 이번 주 오디오 클립 의 주제 는 미디어 플랫폼 전쟁 !!  
무 려 4 쇄 작가 미디어 가 이 김조한 님 이 출연 하 어 주 시 었 습니다 .  ",5
" 금강 ㅋㅋㅋㅋ  
언제부텈 ㅋㅋ 동네갘 ㅋ  
아낰 ㅋㅋ  
뭐 이 ᆫ가 하 었 네 [ ㅋㅋㅋ  ",1
우주 체강 큐티 다 하 어 먹 는 정은지 임 ^^ ,1
[ 에릭 ] 음료수 원샷 하 는 우리 선우 ^^ 잘 하 었 어 칭구 이 야 !! ,1
"“ 하루 12 시간 씩 주 6 일 일 하 고 월급 120 만 원 , 이렇 어도 아세안 가 라고요 ? ”  
어제 부터 김경수 판사 를 적폐 이 라며 악다구 질 하 는 양아치 들 말 을 듣 을 필요 도 없 다 
아세안 에서 한국 으로 돈 벌 려고 오 고 있 다 
김현철 띠발넘아  ",3
스크류바 맛 도 있 고 시원시원 하 고 색감 도 이쁘 어서 좋아 ,1
" 대표 님 말 은 똑바로 하 ᆸ시다 !  
한국 양대 노총 위원장 에 대통령 님 과 총리 님 이 대하 던 예우 와 이재용 등 재벌 적폐 범죄 혐의자 들 에게 
대하 던 모습 우리 는 똑똑히 보 었 습니다 !  
자한당 과 머 가 다른 거 ᆫ 지오 ?  
적폐 들 은 그래도 숨 어 서지원 하 었 지만 대통령 님 과 총리 님 은 기러기 들 앞 에서 포즈취해 가 며 폼 잡 고 예우 하 어 주 ᆫ 것 을 !  ",3
탐라 서 주우 이 ᆫ 참새짤 로 기분 정화 들 허시 길 ,5
" 우리 는 자라 어서 매년 
그 소문 을 기억 하 ᆯ까 
- 생일 , 배수연  ",5
"[ 단독 ] 김성태 딸 , KT 서류 전형 합격자 명단 에 없 었 다 - 검찰 , 압수수색 통하 어 2012 년 공채 자료 확보 
시험 없이 특혜 채용 의혹 커지 어  ",5
" 최애 장르 
오토메겜 에선 네오 로망스 브랜드 하루카 3 .  
역사 소설 장르 에서 ᆫ 삼국지 .  
일반 게임 장르 에선 진 삼국 무쌍 .  
시디 에선 코에이 시디드라마 컬렉션 즈 삼국지 시리즈 .  
성우 는 일본 은 이노 우 에 카즈히코 상 . 우리 나라 는 김승준 님 .  ",5
" 두 분 보고싶다 ......  
신곡 발표 하 려고 하 었 는데 , 못 듣 은 신곡 언제 듣 을 수 있 을까 ......  ",5
다 가리 어도 은 울 는 은 우 ,1
지나 ᆫ 빼빼로 데이 에 배달 되 ᆫ 맛 있 는 빼빼로 개봉 을 이제 서 야 하 었 어요 ;; ㅋㅋ 연습 때 당 보충 으로 잘 먹 을 께 !!! ,1
나 는 .. 글 을 쓰 는 사람 이 김만중 정도 의 자신감 은 가지 고 있 어야 하 ᆫ다고 생각 하 ᆷ 사람 이 자신 의 작품 에 얼마나 자신감 과 자부심 이 있 었 으면 ㅎㅎ 내 가 쓰 는 라노벨 은 존잼 이 지 하 고 어머니 를 보이 어 주 ᆯ 생각 을 하 는가 ,5
" 법원 , ‘ 뇌물 수수 ’ 한국당 이우현 징역 7 년 선고  ",5
지금 250 화 쯤 보 고 있 는데 지금 유중혁 이 김독자 에게 하 는 짓 만 보 어서 는 나중 에 김독자 가 가지 ᆫ 설화 들 을 들여다보 ᆯ 기회 가 생기 ᆫ 유중혁 이 하위설 화중 에 대 리모 설화 를 보 고 질투 에 휩싸이 어 대단 하 ᆫ 출산 설화 하나 를 선물 하 어 주 겠 다고 결정 하 ᆯ 법 하 ᆫ데요 ,5
" 전국민주노동조합총연맹 초대 위원장 을 지내 고 지금 은 지도 위원 으로 있 는 권영길 전 국회 의원 은 최근 논란 이 되 ᆫ 경찰 · 검찰 의 "" 민주 노총 은 암 적 존재 "" 표현 에 대하 어 정부 가 사과 하 어야 하 ᆫ다고 목소리 를 높이 었 다 . - 오마이뉴스 윤성효 기자  ",5
아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 방심 하 다 터지 었 네 본인 잘 알 유 강민 ,1
"[ 탈시 설 장애인 자립 리포트 - 1 ] ‘ 장애인 탈시 설 자립 ’ 개척자 이 ᆫ 중증 뇌 병변 장애인 하상 윤 씨 의 자립 생활 . 자신 들 을 눈 앞 에서 지우 고 싶 어 하 는 사회 가 원하 는 삶 에서 탈주 하 ᆫ 하 씨 는 9 년 이 지나 어서 야 자립 을 완성 하 었 습니다 .  
24 시 팀 정환 봉 권 지다 ᆷ 김민제 박윤경 이준희 기자  ",5
" 선우선 모 는 되 는 주식 이 다 ,, 주식 은 반드시 오르 ᆫ다 ,,,,  ",5
""" 2 D 이 ᆫ데 성 적 대상 화 하 면 좀 어떻 냐 "" 와 "" 캐릭터 가 입 고 싶 어서 입 은 옷 이 다 "" 이 라는 말 을 함께 하 는 ' 그분 ' 들 . 모니터 속 의 ' 합법 로리 ' 에게 강간 판타지 를 맘 껏 펼치 고 싶 은 그 마음 역겹 게 도 많이 보 어 오 었 기 에 참 잘 알 고 있 습니다 만 , 안타깝 게 도 모니터 속 당신 의 ' 그녀 ' 는 0 과 1 로 이루어지 ᆫ 데이터 이 ᆸ니다 .  ",3
미모 가 우주 구하 었 다 ... 준면 아 차은우 님 너무 잘 생기 었 어 ............ 온 세상 다 미모 로 지배 하 어라 ,1
" 김경수 댓글 지시자 는 
드루킹 보다 형량 높 어야 
최소 십 년 이상 검찰 총장 문무일 문 충 견 윤석열 선관위 댓글 수사 의뢰 받 고 
묵살 하 었 다 체포 대상 이 다  ",3
베리 킴 ㅜㅜㅜㅜ 아니 샘 진짜 와 와 ㅡㅇ 와 헉 ㅅ 힉 지금 기분 완전 좋 어 지 었 어요 샘 이랑 제 가 친하 어 지 ᆯ 수 있 ㄴ 는 기회 이 라니 ,1
이소정 이 패딩 입 고 노래 하 는 사람 중 에 노래 제 일 잘 하 어 ㅋㅋㅋㅋㅋ ,1
" 피해 여성 들 한테 는 한 쪽 말 만 듣 으면 안 되 ᆫ다 CCTV 앞뒤 정황 을 보 어야 되 ᆫ다 중립 기계 처럼 굴 더니 
남자 피해자 나오 니까 피해 여성 들 보 고 나 어서 란 다 
나오 면 어쩌 게 또 웹 하드 품 번 공유 하 고 신상 털 게 ?  ",3
이원석 얼마나 바람 을 많이 피우 었 으면 목격자 가 이틀 만 에 태산 을 이루 ᆫ다 ,3
장근석 한예리 ~~ 이 오 !! 잘 어울리 ᆯ 듯 !! 연기 기대 하 ᆯ 것 이 요 !! ,1
" 190107 아육대 승부차기 
너무 귀엽 어 들 고 쿠쟝쿠 쟝 걸어옴  ",1
" 우와 헨리 짱 이 다 진짜 홈 커밍 , 파티 이런 데 서 드레스 익숙 하 어서 그렇 ᆫ가 어쨋 이 든 저거 ᆯ 기안 한테 잡 으라고 하 는 센스 도 정말 대단 하 ᆫ 배려 이 네 ....  ",1
" 1년 이 365 일 로 나누 어 지 어 있 는 것 은 365 번 의 기회 를 주 기 위하 어서 이 다 .  
태양 이 매일 떠오르 는 것 은 매일 새 힘 을 북돋우 어 주 기 위하 어서 이 다 .  
세상 을 위하 어 무어 이 ᆫ가 하 ᆯ 수 있 다고 믿 는 것 , 
나로 인해 세상 이 나 어 짐 을 보 는 것 은 인생 에서 가장 값지 ᆫ 것 이 다 .  
- 김은주  ",5
아디다스 광고 는 다 리즈찍으시 는 강승윤 쓰 앵 님 ........ ,5
어 맛 !! 프라이머리 이단옆차기 키겐이라닠 !! ,1
까 ᆫ 은광 방실이 는 을 말 나 귀엽 게 요 ~~~ .. ~~ ,1
아 정정아 누나 ᆫ 진짜 너 행복햇 음 좋 겠 서 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ 을매 나 힘들엏읆 가 나 의 새 꾸 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ ,1
" 스즈 란 , 천경 희 , 이상희 , 하나미 이렇 게 넷 이 ᆸ니다 . 감사 하 어 용 ...!  ",1
"[ 단독 ] 이준정소민 , ' 곰신 커플 ' 탄생 .. 100 일 휴가 데이트  ",5
" ㅠㅠㅠㅠㅠㅠ 상상 만 하 어도 좋 다 ..  
이향 님 이랑 같이 멘션 하구 카톡 하구 .. 하 욕나 와 너무 좋 네 .  ",1
저 는 두 사랑 에서 이해리 가 복식호흡 으로 랩 하 는 거 넘 조아하 누 ᆫ 사람 이 라서 ... 이기 적 이어도 ! 되 어 ! ,1
" 사법부 의 적폐 ! 양승태 일당 들 물러나 라 !! 적폐 청산 쉽 지 않 단 거 ᆫ 알 고 잇 었 지만 이거 ᆫ 아니 지 ... 민주 시민 들 을 우롱 하 는 짓 그만 하 고 물러나 라 !  
청원 에 동참 하 ᆸ시다 !!!  ",3
별님이 보미 님 반말 로 부르 는 거 너무 설레 었 따 ㅠㅠㅠㅠㅠ ,1
강 경화 장관 님 과 외교 부 직원 분 들 도 지나 ᆫ 한 해 동안 고생 많 으시 었 습니다 . 올해 는 웃 을 수 있 는 날 들 이 훨씬 많 어 지 기 ᆯ 기원 하 ᆸ니다 . 새해 장관 님 과 외교 부 직원 분 들 께 만 복이 가득 하 기 ᆯ ~~ ,1
요즘 의 홍상수 보 면 김민희 가 작품 의 원천 이 되 ᆫ 듯 하 ᆫ 느낌 이 다 . 오래 전 에 장미희 와 염문 이 돌 었 던 이장호 감독 생각나 ᆫ다 . 그때 용기 있 게 선택 을 하 었 어야 하 는 것 이 아니 ᆫ가 하 는 느낌 도 들 고 .. 때로 사람 은 존재 그 이상 이 다 . ,5
건축 가와 의 만담 . 그 들 의 이야기 속 으로 여러분 을 초대 하 ᆸ니다 . 건축가 가 술 사 는 토크 쇼 가 곧 시 갖 되 ᆸ니다 . ,5
김규식 어떻게 나 ᆯ 버리 고 대구 를 떠나 ᆯ 수 있 어 !!!!!!!!!!!!!! ,3
" 미치 ᆫ ㅠㅠㅠㅠㅠ flowblow 이 ᆫ 스타스 토리 
이 관리 이 ᆫ - stack 
아 제발 요 음원 요 플리즈  ",1
" 이니 정부 
정말 큰일 이 다 노인 분 들 하루 에 2 시간 공원 또는 거리 휴지 줍 으면 한 달 에 60 만 원 정도 지급 하 는 데 2 달 한시적 이 라고 ! 다 줍 어서 쓰레 가 없 으면 낼 줍 으려고 남기 어 두 기 도 하 고 주우 이 ᆫ 쓰레기 
다시 쏟 어서 줏 은 사람 도 있 다고 하 면서 문재인 정부 우리 세금 이렇게 쓰 ᆫ다고 혀 를 차 었 음 이 게 나 랍니까 ?  ",3
아 새해 도 우 장훈 이 넘 예부 다 ㅠㅠㅠㅠㅠㅠㅠ ( 눈물 로 낙동강 범람 시키 는 중 ,1
신성록 빨리 드라마 에서 죽 은 다음 에 키다리 하 어 ,5
심심 하 ᆫ 사마엘 의 수민 이 괴롭히 기 ,5
정명훈 “ 북한 음악가 들 과 연주 하 ᆯ 날 기다리 ᆸ니다 ” ,5
" 헉 .. 종 이 ᆫ 이 역조 공 ,,, 아이 스티 이 ᆫ가 ...? ( 손민수 로 변신 중 ) ",5
"[ Mnet ] Gloomy Monday ( Feat . 양동근 ( YDG ) , Kaya ) - Purple LP ( 퍼플 에 ᆯ 피 ) ",5
" 2018 브라더스 까라마조 프 
김지철 알료샤  ",5
만고 역적 소탕 대업 악마 의 커플 이명박 근혜 와 악마패 당 자유팔이악 마당 · 차떼기 바른 악마 당 철퇴 와 더크 이 ᆫ 악마 홍준표 정우택 나경원 유승민 이혜훈 등 친일 수구 보수 정치 권 악마 쓰레기 들 은 영원히 지옥 불 처하 ᆫ다 ,3
" 190105 서초팬 싸 어 
오늘 도 수고 많 었 어 ~ 잘 쉬 어  ",1
흠 전 독 시 포토 북 관련 으로 원작 자랑 협의 되 ᆫ 거 맞 냐는 태클 을 건너 어 건너 어 들 었 는데 원작자 한테 2 차 창작 판매 전 이나 동인지 문의 하 는 거 ᆫ 그레이 존 위반 이 라고 조리돌림 당하 ᆫ 분 을 불과 몇 주 전 에 보 어서 엄두 가 안 나 네요 어느 장단 에 맞추 이 라는 거 이 ᆯ까 .. ★ 미식협 이나 전 독 시 일카 는 협의 되 ᆫ 거 이 ᆫ가요 ? ,5
" 경북 서부 지소 ( 지 소장 장현동 ) 사전 상담 위원회 ( 회장 김종석 ) 최 명화 이 ᆫ 위원 은 2019 년 1 월 30 일 설 명절 을 맞이하 어서 대상자 들 을 위하 어서 햅쌀 을 기증 하 었 다 .  
최 명화 이 ᆫ 위원 은 "" 약소 하 지만 , 먹 고 대상자 들 이 힘 을 내 었 으면 좋 겠 다 . "" 면서 격려 하 었 다 .  ",5
지 효 생일 너무 축하 하 고 너 가 생각 하 ᆫ 것 보다 더욱 오래 좋아하 는 팬 이 되 ᆯ 것 이 . 올해 예쁘 ᆫ 순간 들 이 너무 많 어서 짤 찌 는데 고민 많이 하 었 어 ㅠ ,1
치 인트 재연재하 길래 .. 손민수 캐릭터 참 그치 되게 입체 적 이 ᆫ데 .. 홍 설 이 느끼 었 을 쎄 함 그거 당해 보 ᆫ 사람 은 알 어요 누가 야금야 금 날 베끼 어 가 고 있 다는 거 별 거 아니 ᆫ 것 들 이 ᆫ데 도 스트레스 받 어 ,3
" 장필순 을 팝 앨범 에 넣 으면서 노래 는 포크 로 구분 하 는 것 도 이상 하 고 무엇 보다 키라 라 와 수민 의 성취 를 장르 이 라는 벽 에 가두 어 버리 ᆫ 올해 의 앨범 후보 가 제 일 실망 , 방탄 의 노래 를 두 곡 이나 올리 ᆫ 올해 의 노래 후보 도 마찬가지 . 노력 하 는 분 들 이 있 으니 내년 에 는 좀 더 나아지 겠 지 .  ",5
" 클라라 , 조인성 · 신격호 회장 과 이웃 되 ᆫ다 … 호화 신혼 집 ' 화제 ' ",5
[ 뉴스 이 ᆫ 스타 ] 0106 MC 성시경 X 강소라 포커스 33 회 골든 디스크 시상식 레드카펫 4K 영상 ,5
와 대박 어렵 어요 김혜주 이 ᆫ 김혜자 ( ? 김혜정 김혜 적 ( ??? ,5
" 오늘 누구 생일 이 라고 ~~~ ?  
( 웅성웅 성 ... ) 김유현 생일 이 래 ... 유현 생일 이 잖아 .. ( 웅성웅 성 ... ) 드림캐쳐 유현 생일 이 라며 ... ( 웅 성웅 성 ) ",5
" 산 을 오르내리 며 보내 ᆫ 20년 .  
행복 을 안기 어 주 기 도 절망 을 안기 어 주 기 도 하 ᆫ 산 !  
그 에게 산 은 어떤 의미 이 ᆯ까요 ?  
손가락 과 발가락 일부 를 잃 게 만들 ᆫ 히말라야 를 
또 다시 오르 고 기록 하 는 이유 는 무엇 이 ᆯ까요 ?  ",5
" 일본 아마존 ‘ 82 년 생 김지영 ’ 리뷰 에 “ 한국인 으로서 사죄 하 ᆸ니다 . ” 라고 쓰 ᆫ 놈 , 분슌 에 기사 화 되 ᆫ 거 ᆯ 축하 하 ᆫ다 . 덕분 에 책 은 더 잘 팔리 ᆯ 거 이 야 .  ",5
80 . 우 원재 와 코쿤 은 같이 샤워 도 하 는 사이 이 라고 하 ᆫ다 . ,5
" 김경수 편 을 들 고 싶 어도 , 그 는 처음 부터 거짓말 을 하 었 다 . 드루킹 모르 ᆫ다고 전면 부인 하 었 는데 , 결국 아니 지 않 었 냐 . 그런 자 를 어떻 게 전적 으로 결백 하 다 믿 을 수 있 나 . 전혀 모르 는 사람 이 라며 시치미 떼 고 , 특검 받 겠 다고 하 었 다가 스스로 자승 자 박하 ᆫ 거 이 다 . 아무리 같 은 팀 이 라도 이거 ᆫ 좀 아니 지 ...  ",3
강한별 강 우주 사빈 은 성 이 뭐 이 냐 김 사빈 ? 쿠 사빈 ? ,5
""" 떡국 가장 위험 "" 靑 뒤집 어 놓 은 헌재 소장 아재개 그 
2 일 청와대 에서 ‘ 문재인 대통령 과 떡국 을 먹 으면 나이 를 먹 기 때문 ” 이라고 말 하 어 영빈관 을 폭소케 하 었 다 
소심 하 게 읽 다가 너무 너무 웃기 어 배꼽 빠지 는 줄 알 었 습니다 .  
어쨌든 이진성 헌법재판 소장 님 새해 복 많이 받 으시 어요 ~  ",1
이정재 ~ 이때 만 하 어도 참 풋풋 하 었 네요 ~ 말 이 하나 도 없 어 도 본인 이 사랑 하 었 던 여자 에게 ᆫ 세컨드 이 었 지만 전 국민 여자 들 에게 최민수 보다 사랑 받 었 던 남자 . ,1
노콘준상지 가 잘 못 하 어 놓 고 왜 아내 한테 화 내 고 지랄 이여진 짜 어 지 ᆫ ㅉ 자 ㅡㅡ 빢치 게 ,3
허 ᆯ 남기애 배우님 !!! 너무 좋아 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ ,1
" 노래 배우 고 싶 다 
김조한 - 사랑 에 빠지 고 싶 다  ",5
아 .. 아 정말 귀엽 다 ..... 누나 가 진아 데리 고 살 ᆯ까 ??!! 누나 방 자리 남아 ㅜㅠ () 하 는 유하 은 .. ,1
" 이정렬 변호사 가 보 는 관점 이 더 사실 적 으로 생각 되 ᆷ ~ 
소네원 은 자신 의 미래 이익 을 위하 어 투자 를 하 ᆫ 것 이 고 , 서영교 건 은 2014년 벌어지 ᆫ 일 중 에 왜 검찰 이 현 여당 2 + 야당 2 로 균형 맞추 어서 흘리 었 을까 ?? 공수처 막 기 위하 어 작업 하 ᆫ 것 이 ᆷ !!  ",5
" 171231 홍콩 카운트다운 파티 
새해 에 도 
어마무시 하 게 잘 생기 고 
귀엽 겠 지 세우 ᆫ 이 는 ..??.. ( 답정 너 ) ",1
" 20 회 . 남북 공동 연락 사무소 
오늘 은 특별 하 ᆫ 곳 에서 광화문 필통 을 만나 어 보 겠 습니다 !  
바로 광화문 필통 을 떠나 ᆫ 김 정보 가 일 하 고 있 는 개성 남북 공동 연락 사무소 이 ᆫ데요 .  
남북 공동 연락 사무소 김창수 부소 장 ( 구 김 정보 ) 이 들려주 는 남북 공동 연락 사무소 비하 이 ᆫ 드 스토리 ! 함께 보 시 죠  ",5
" 구원 의 약 마시 ᆫ 여주 와 레이 
놀 러 오 어요 마젠타 ~  ",5
장준환 감독 문소리 배우님 남편 이 라며 어이구 속 터지 어 ,3
장영남 배우님 갠적 으로 조아하 는 ㄷ 0 머싯 서 .... ,1
